"A0002500","H0001700","H0002500","H0013700","H0014800","R0000100","R0000600","R0006500","R0006700","R0007900","R0008100","R0188000","R0214700","R0214800","R0217900","R0217910","R0223100","R0223500","R0402800","R0612100","R0828400","R1075700","R1451400","R1798600","R2160200","R2369100","R2500000","R2900000","R3100000","R3500000","R3700000","R4100300","R4500300","R5200300","R5800200","R6530300","R7090700","R7800600","T0001000","T1200800","T2260700","T3195700","T3966800","T3967300","T3977400","T3987600","T4112300","T4112500","T4113000"
445,1,-2,-4,-4,7132,19,-4,-4,-2,0,-4,2,1,3960,1,0,0,-4,-4,11,-4,11,18,18,19,19,16,11,11,11,11,19,11,11,11,11,19,11,11,11,11,-4,-4,0,-4,11432,1,12
445,4,-4,-4,-4,7133,18,12,-4,12,-4,-4,2,1,13000,0,-4,-4,-4,-4,11,17,11,11,11,11,11,11,19,11,-5,16,-5,11,-5,-5,6,6,11,11,11,11,-4,-4,15000,-4,15000,0,12
445,3,-4,-4,1,7134,18,11,-4,6,1,3,2,1,12700,0,-4,1,5,5,5,5,17,11,11,11,6,11,11,11,11,11,11,11,19,5,-5,-5,5,5,5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,3,6,7135,20,11,-4,3,1,-4,2,1,12700,0,-4,1,-4,-4,11,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,8688,1,11
445,-4,-4,-4,-4,7136,19,14,-4,12,-4,-4,2,1,24000,0,-4,-4,-4,-4,-4,-4,11,19,11,11,2,19,19,19,19,19,19,19,11,11,16,11,11,19,19,19,-4,-4,11000,-4,24200,0,12
445,-4,-4,-4,-4,7137,18,15,-4,13,-4,-4,2,2,24000,0,-4,-4,3,3,-4,-4,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,10000,-4,19288,0,14
445,-4,-4,-2,3,7138,21,12,1,12,1,11,2,2,2964,1,1,1,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,-1,-4,-1,-3,12
445,1,1,-4,-4,7139,19,8,1,12,0,11,2,2,-3,-3,1,0,11,11,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,11,11,-4,-4,0,-4,19104,1,10
445,1,1,-4,-4,7140,18,6,1,12,0,11,2,1,640,1,-4,0,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,16104,0,12
445,1,1,-4,-4,7141,17,6,-4,3,0,-4,2,1,14000,0,-4,0,-4,5,11,5,5,5,5,5,5,5,5,5,5,5,5,5,-5,11,11,11,11,11,11,11,-4,-4,0,-4,0,1,12
445,-4,1,-4,-4,7142,15,10,-4,11,0,-4,2,1,14000,0,1,0,-4,-4,-4,17,11,19,19,19,11,5,19,11,11,4,5,5,5,5,5,6,11,11,11,11,-4,-4,0,-4,0,1,12
445,-4,-4,6,-4,7143,17,12,-4,12,-4,-4,2,1,17000,0,-4,-4,3,3,3,3,-4,11,11,11,11,11,11,11,11,11,11,16,11,11,11,11,11,11,11,11,6,-4,100851,65000,-2,-3,16
445,1,-4,-4,-4,7144,16,10,-4,12,-4,-4,1,2,20000,0,-4,-4,-4,11,11,17,17,19,11,19,19,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,-4,-4,15000,40000,55000,0,12
445,1,-4,-4,-4,7145,15,11,-4,12,-3,-4,1,1,20000,0,-4,-4,-4,-4,-4,17,17,19,11,19,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,-4,-4,16000,-2,-2,-3,12
445,-4,-4,-4,-4,7146,16,12,-4,13,-4,-4,2,2,25000,0,-4,-4,-4,-4,-4,17,17,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,19000,-4,19000,0,12
445,-4,-4,-4,-4,7147,16,12,-4,13,1,-4,2,2,8220,0,-4,1,-4,3,-4,-4,17,19,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,-1,-4,-1,-3,16
445,4,1,-4,-4,7148,21,15,-4,12,0,1,2,2,5000,1,-4,0,3,-4,-4,17,-4,18,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,40748,-4,40748,0,15
445,4,4,-4,-4,7149,17,13,-4,16,0,-4,2,1,2500,1,-4,0,-4,11,-4,17,-4,18,19,19,19,19,19,11,11,11,11,19,11,11,11,11,11,11,11,11,-4,-4,0,-4,25040,0,12
445,-4,3,-4,-4,7150,21,16,-4,16,1,-4,2,1,1900,1,1,1,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,64800,0,18
445,1,-4,-4,-4,7151,18,12,-4,4,-4,-4,2,1,-1,-3,-4,-4,-4,11,11,11,11,11,11,-5,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,-4,-4,-1,-1,-1,-3,12
445,1,-4,-4,-4,7152,17,11,-4,4,1,11,2,2,-3,-3,1,1,11,2,11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,40000,-4,107092,0,15
445,1,-4,-4,-4,7153,16,11,-4,4,-4,-4,2,2,-2,-3,-4,-4,-4,-4,-4,-4,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,35000,-4,35000,0,13
445,1,-4,-4,-4,7154,15,11,-4,4,-4,-4,2,1,-1,-3,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,40000,0,40000,0,12
445,-4,-4,-4,-4,7155,20,15,1,12,1,11,2,1,5775,0,1,1,11,-4,-4,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,13,11,11,11,11,11,-4,-4,0,-4,25200,0,12
445,-4,3,-4,-4,7156,14,12,-4,12,1,-4,2,2,10389,0,-4,1,-4,-4,-4,17,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,39000,-4,39000,0,12
445,-4,-4,-4,-4,7157,20,9,1,11,1,11,2,2,-3,-3,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,-4,-4,-2,900,-2,-3,10
445,3,-4,-4,3,7158,18,11,-4,10,1,-4,2,2,5000,1,-4,0,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,-4,-4,0,-4,2900,1,10
445,-4,-4,-4,-4,7159,21,12,-4,12,-4,-4,2,2,-1,-3,-5,-5,-5,-5,-5,-4,-4,19,19,19,19,19,11,11,11,19,19,19,19,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7160,16,12,-4,12,-4,-4,2,2,-1,-3,-5,-5,-5,-5,-5,-4,-4,19,19,19,19,19,19,19,19,19,19,11,19,19,19,19,11,11,11,11,-4,-4,35000,-4,35000,0,15
445,-2,-4,-4,-4,7161,19,-3,-3,-2,1,-4,2,1,-2,-3,1,0,-4,-4,-4,11,-5,-5,-5,-5,-5,11,11,11,11,11,11,11,6,19,11,11,-5,11,11,11,-4,-4,5000,10000,17400,0,12
445,3,-4,-4,1,7162,19,6,-4,10,-4,-4,2,1,16000,0,-4,-4,3,-4,-4,-4,11,11,11,19,19,19,19,19,11,11,19,19,19,11,11,11,4,4,16,16,-4,-4,0,-4,33600,0,13
445,-2,-4,-4,-4,7163,21,11,-4,6,-4,-4,2,2,-2,-3,1,0,11,11,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,13000,35000,48000,0,13
445,-4,-4,-4,-4,7164,18,10,-4,12,-4,-4,2,1,35000,0,-4,-4,-4,-4,-4,-4,17,19,19,19,19,19,11,19,19,19,19,19,19,11,19,19,19,19,11,11,-4,-4,50000,-4,50000,0,12
445,-4,-4,-4,-4,7165,15,16,-4,12,-4,-4,2,1,-1,-3,-4,-4,-4,-4,-4,3,3,18,19,19,19,19,19,19,19,19,19,19,19,19,11,19,11,11,11,11,-4,-4,-1,-2,-2,-3,15
445,-4,-4,-4,-4,7166,15,8,-4,14,-4,-4,2,2,15000,0,-4,-4,-4,-4,-4,3,3,19,11,19,19,19,11,11,11,19,19,11,11,11,11,11,11,11,11,11,-4,-4,80000,65000,497763,0,20
445,-4,-4,-4,-4,7167,21,-2,1,-2,0,11,3,2,4524,1,1,0,11,-4,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7168,18,16,1,-3,-3,11,3,1,5860,0,-4,-4,-4,11,11,11,11,1,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7169,21,9,1,10,1,11,3,2,-3,-3,1,1,11,11,-4,-4,-4,11,11,11,11,19,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,3,7170,19,9,-4,9,-4,-4,2,2,8500,1,-4,-4,-4,-4,11,-4,-4,19,19,19,19,19,19,19,5,5,5,11,11,11,5,16,11,11,11,11,-4,-4,0,-4,8376,1,12
445,1,3,-4,-4,7171,18,9,-4,9,-4,-4,2,2,8500,1,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,19,19,19,19,19,19,19,11,11,16,11,11,11,11,11,-4,-4,0,-4,8364,1,10
445,1,4,-4,-4,7172,17,9,-4,9,-4,-4,2,2,11000,1,1,1,11,-4,-4,-4,-4,19,19,19,19,11,11,19,19,19,19,19,19,11,16,11,11,11,11,11,-4,-4,0,-4,20826,0,8
445,1,3,-4,-4,7173,16,9,-4,9,-4,-4,2,1,11000,1,-4,-4,-4,-4,-4,-4,-4,11,19,11,5,19,11,11,5,5,5,11,11,11,16,11,11,11,11,11,-4,-4,0,-4,28472,0,14
445,-4,-4,-4,-4,7174,16,11,-4,-2,1,-4,2,2,5903,0,-4,1,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,1,-4,7175,18,8,-4,6,-4,-4,2,2,16000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,-4,-4,23000,26000,49000,0,12
445,5,1,-4,-4,7176,18,11,-4,-3,-3,-4,2,1,3728,1,-4,0,-4,-4,-4,-4,-4,18,18,19,11,11,19,19,19,11,11,11,11,11,11,6,-2,4,6,16,-4,-4,0,-4,8040,1,12
445,-4,-4,-4,-4,7177,19,9,-4,-2,-4,-4,2,2,-2,-3,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,3,-4,-4,7178,19,11,-4,12,-4,-4,2,2,5784,1,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,7620,1,12
445,3,3,-4,-4,7179,16,11,-4,12,-4,-4,2,2,5784,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,2000,1,12
445,1,-4,-4,-4,7180,19,11,-4,11,1,-4,2,2,6500,0,-4,1,-4,11,11,11,11,-5,11,11,-5,-5,11,11,11,11,11,11,11,11,11,11,16,11,11,11,-4,-4,32000,-4,32000,0,12
445,2,-4,-4,-4,7181,19,10,-4,-2,0,-4,2,2,6000,1,-4,0,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,17000,-4,62000,0,12
445,2,-4,-4,-4,7182,18,12,-4,-2,0,-4,2,1,6000,1,-4,0,-4,-4,-4,-4,17,19,19,19,11,11,11,11,11,11,11,11,11,6,11,11,11,11,11,11,-4,-4,20000,-4,-2,-3,12
445,-4,3,1,-4,7183,18,9,-4,8,-4,-4,2,2,10000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,25000,-4,25000,0,13
445,-2,3,-4,-4,7184,16,9,-4,6,-4,-4,2,2,10000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,23000,0,23000,1,12
445,-4,-4,-4,-4,7185,16,12,-4,12,-4,-4,2,1,20000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,343830,-4,190000,0,15
445,-4,-4,-4,-4,7186,14,12,-4,12,-4,-4,2,2,20000,0,-4,-4,-4,-4,-4,-4,-4,19,19,11,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,-4,-4,0,14688,18120,1,12
445,1,3,-4,-4,7187,16,12,0,12,1,-4,2,1,16000,0,0,0,-4,-4,-4,-4,11,11,11,11,19,19,19,19,19,19,19,6,11,11,11,11,11,11,6,11,-4,-4,0,-4,8820,1,12
445,1,1,-4,-4,7188,14,12,0,12,1,-4,2,1,16000,0,0,0,-4,-4,-4,-4,-4,11,5,5,5,-5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,17000,-4,28256,0,12
445,2,3,-4,-4,7189,18,10,-4,-2,1,-4,2,2,7000,0,-4,1,-4,11,-4,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,2400,1,12
445,-4,3,-4,-4,7190,17,10,1,12,1,-4,2,1,7000,0,-4,1,-4,-4,-4,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,16,11,11,11,11,-4,-4,30000,30000,60000,0,16
445,-4,3,-4,-4,7191,15,10,-4,12,1,-4,2,1,7000,0,-4,1,-4,-4,-4,-4,11,19,11,11,19,19,11,11,11,11,6,16,11,16,11,6,-5,5,11,11,-4,-4,0,-4,5600,1,12
445,-4,-4,-4,-4,7192,22,12,1,12,1,11,2,2,3704,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,19,11,12,-4,-4,0,-4,2400,1,13
445,-4,-4,-4,-4,7193,19,12,0,12,1,11,3,1,2300,1,0,-4,-4,-4,-4,-4,11,19,19,19,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,4,-4,-4,7194,15,6,-4,8,-4,-4,2,2,12000,0,-4,-4,-4,-4,-4,-4,-4,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,70000,-4,70000,0,12
445,-4,-4,-4,-4,7195,17,6,-4,8,-4,-4,2,1,12000,0,-4,-4,-4,-4,-4,17,-4,19,19,19,19,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,1,-4,-4,7196,19,3,-4,-3,-4,-4,2,1,12000,0,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,4000,32000,36000,0,12
445,-4,1,-4,-4,7197,18,11,-4,12,1,-4,2,2,-2,-3,-4,1,-4,-4,11,11,11,11,19,19,19,11,11,19,11,11,19,11,11,-5,11,11,11,11,11,11,-4,-4,0,0,6355,1,12
445,-4,5,-4,-4,7198,17,12,-4,12,1,-4,2,2,9444,1,-4,1,-4,-4,-4,-4,11,11,11,19,19,11,19,19,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,46000,0,61050,0,13
445,3,1,-4,-4,7199,20,12,-4,12,-4,-4,2,2,30000,0,-4,-4,-4,-4,-4,-4,-4,19,11,11,11,19,11,19,19,19,11,11,11,-5,11,11,11,6,11,11,-4,-4,32000,-4,32000,0,12
445,1,1,-4,-4,7200,20,10,-4,11,-4,-4,2,1,15000,0,1,1,11,11,-4,-4,-4,19,11,-5,-5,11,-5,-5,11,-5,-5,11,11,11,-5,-5,11,11,11,11,-4,-4,35000,-4,-2,-3,12
445,1,4,-4,-4,7201,16,10,-4,11,-4,-4,2,2,15000,0,-4,-4,-4,3,3,3,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,160000,-4,161000,0,20
445,-4,-4,-4,-4,7202,21,8,-4,8,-4,-4,3,2,21500,0,-4,-4,-4,-4,-4,-4,-5,19,-5,-5,-5,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7203,20,-2,-4,-2,-4,1,3,1,21500,0,-4,-4,3,11,-4,-4,17,19,19,-5,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7204,18,8,-4,8,-4,-4,3,1,21500,0,-4,-4,-4,-4,-4,-4,17,19,11,19,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7205,15,8,-4,8,-4,-4,3,1,21500,0,-4,-4,-4,-4,-4,-4,17,-5,-5,-5,19,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7206,17,8,-4,8,-4,-4,3,2,21500,0,-4,-4,-4,-4,-4,-4,17,19,19,19,19,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,4,-4,7207,19,0,1,6,1,11,1,2,-3,-3,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,11,11,11,11,11,-4,-4,0,0,7432,1,12
445,-4,-4,-4,6,7208,19,0,1,0,1,11,1,1,-3,-3,1,1,11,11,11,11,11,11,11,11,6,11,19,11,11,11,11,11,11,-5,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,1,-4,7209,17,0,1,6,1,11,1,2,-3,-3,1,1,11,11,11,11,11,11,11,11,6,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,1,-4,16000,19000,-2,-3,3
445,-4,-4,-4,4,7210,21,0,1,0,1,-4,1,1,-2,-3,1,1,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,54000,0,54000,0,8
445,2,-4,-4,-4,7211,14,12,-4,12,1,-4,2,2,8000,0,-4,1,-4,-4,-4,-4,-4,19,19,19,11,11,19,19,11,19,11,11,11,11,11,11,11,11,11,11,-4,-4,80000,-4,80000,0,14
445,1,-4,-4,-4,7212,21,11,-4,10,-4,-4,2,2,2000,1,-4,1,-4,-4,-4,-4,-4,19,19,19,19,19,19,11,11,11,19,11,11,11,11,11,11,11,11,11,-4,-4,75000,-4,86700,0,16
445,-4,-4,-4,-4,7213,18,6,-4,6,1,-4,1,1,6000,1,-5,-5,-5,-4,-4,11,11,11,11,6,-5,11,11,11,-5,11,11,-5,11,-5,-5,-5,-5,-5,-5,11,-4,-4,59000,-4,59000,0,12
445,4,3,-4,-4,7214,16,12,0,16,-4,-4,1,2,9000,0,0,-4,-4,-4,11,11,11,11,-5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,57000,175000,232000,0,13
445,1,-4,-4,-4,7215,16,13,-4,15,1,-4,2,2,9060,0,-4,1,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,80000,25000,107150,0,16
445,-4,-4,-4,6,7216,18,6,-4,11,1,-4,2,2,-2,-3,-4,1,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,6,0,0,0,1,12
445,-4,-4,-4,-4,7217,19,10,1,-2,1,11,2,2,-2,-3,1,1,11,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,8376,1,10
445,-4,-4,-4,-4,7218,20,8,-4,-3,-3,-4,2,1,8000,1,-4,1,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,27000,81000,0,12
445,-4,-4,-4,-4,7219,15,8,-4,-3,-3,-4,2,1,8000,1,-4,1,-4,-4,-4,-4,-4,19,11,11,6,11,6,11,11,16,11,11,11,11,11,11,11,11,11,11,-4,-4,35000,-2,-2,-3,10
445,-4,-4,-2,-4,7220,17,11,-4,12,1,-4,2,2,-3,-3,-4,1,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,-5,11,19,11,11,11,11,11,19,-2,-4,16000,-4,42000,0,12
445,-2,1,-4,-4,7221,22,4,-4,-3,-3,-4,2,1,5000,1,-4,1,-4,-4,-4,-4,-4,18,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,11,11,-4,-4,12000,-4,12000,1,14
445,3,1,-4,-4,7222,18,4,-4,7,0,-4,2,1,5000,1,-4,1,-4,-4,-4,-4,-4,18,19,11,11,6,19,19,19,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,0,0,1,12
445,-4,-4,-4,-4,7223,17,4,-4,7,0,-4,2,1,5000,1,-4,1,-4,-4,-4,17,-4,18,19,19,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,4,-4,-4,7224,16,4,-4,7,0,-4,2,2,5000,1,-4,1,-4,-4,-4,-4,-4,18,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,3,-4,-4,7225,20,13,-4,-2,1,-4,2,1,7000,1,-4,1,-4,11,11,11,11,5,5,19,19,19,19,19,19,19,19,6,6,16,6,11,16,16,16,16,-4,-4,0,-4,-2,-3,13
445,1,3,-4,-4,7226,18,13,-4,8,1,-4,2,2,7000,1,-4,1,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,-2,-3,11
445,-4,-4,-4,-4,7227,16,13,-4,8,1,-4,2,1,7000,1,-4,1,-4,-4,-4,-4,-4,18,19,6,19,11,5,5,19,19,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7228,14,8,-4,6,-4,-4,2,2,17000,0,-4,-4,-4,-4,-4,-4,-4,19,19,11,11,11,11,11,19,16,11,19,19,11,11,11,11,11,11,11,-4,-4,33000,65000,98000,0,11
445,1,-4,-4,-4,7229,20,12,-4,12,-4,-4,2,1,10000,0,-4,1,-4,-4,-4,11,11,11,-5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,-1,28000,-1,-3,14
445,-4,-4,-4,-4,7230,18,12,1,12,-4,-4,2,1,25000,0,1,-4,-4,-4,-4,-4,17,1,1,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,1,7231,17,-2,1,-2,-4,-4,2,2,25000,0,1,-4,-4,-4,-4,-4,-4,19,-5,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,11,-4,1,37000,-4,47000,0,15
445,2,-4,-4,-4,7232,17,-2,-4,12,1,-4,2,2,17000,0,-4,1,-4,-5,11,11,-4,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,15000,-4,18024,0,12
445,-4,-4,-4,-4,7233,20,12,-4,12,1,-4,3,2,-2,-3,1,-3,11,-5,-5,-5,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7234,18,3,-4,3,1,-4,1,1,22000,0,-4,1,-4,11,-4,-5,-5,19,18,19,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7235,20,3,-4,6,1,-4,1,2,20000,0,-4,1,-4,-4,-4,-4,-4,19,11,11,11,11,11,11,11,11,11,11,11,-5,-5,11,11,11,11,11,-4,-4,0,37000,37000,0,12
445,-4,-4,-4,-4,7236,15,11,-4,12,-4,-4,1,2,20000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,11,19,-5,-5,19,11,11,11,11,11,11,11,11,11,11,11,-4,-4,50000,272295,250000,0,12
445,-4,-4,-4,-4,7237,15,7,-4,7,-4,-4,1,2,20000,0,-4,-4,-4,-4,-4,-4,-5,19,19,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7238,19,6,1,6,1,11,1,1,35000,0,1,1,11,11,-4,-4,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7239,18,6,1,6,1,11,1,1,-3,-3,1,1,11,-4,11,11,11,-5,11,11,11,11,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,1,3,-4,7240,18,11,-4,4,-4,-4,1,1,20000,0,-4,-4,-4,-4,-4,-4,-4,18,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,-4,95000,43000,143000,0,17
445,3,3,-4,-4,7241,16,4,-4,4,-4,-4,1,2,20000,0,-4,-4,-4,-4,-4,-4,-4,18,19,19,19,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,-4,-4,63000,80000,144000,0,16
445,-4,-4,-4,-4,7242,19,-3,-3,5,-4,-4,1,1,7000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7243,16,8,-4,9,1,-4,1,1,-2,-3,-4,1,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,7244,15,6,-4,-2,1,-4,1,2,-2,-3,-4,1,-4,-4,11,17,-4,11,11,11,11,11,11,11,11,11,11,11,11,19,-5,11,11,11,11,11,-4,-4,-2,-2,-2,-3,12
445,-4,-4,-4,-4,7245,19,7,-4,2,-2,-4,1,2,7600,0,-4,1,-4,11,11,11,11,11,-5,-5,-5,11,19,11,19,11,11,11,11,11,11,11,11,11,11,11,-4,-4,67000,45000,112000,0,16
445,-4,-4,-4,-4,7246,17,7,-4,2,-2,-4,1,2,7600,0,-4,1,-4,-4,-5,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,11,11,11,11,-4,-4,0,-4,18000,0,12
445,-4,-4,-4,-4,7247,16,10,-4,-3,-3,-4,1,2,9000,0,-4,1,-4,-5,-5,-5,-5,-5,-5,-5,11,11,-5,11,11,11,11,11,11,11,11,11,11,11,11,19,-4,-4,0,-4,-2,-3,12
